"Topic Area","Topic","Progress Level","Exercise","gpt-4o-mini solution"
"Sizes and measurement","Calculations of quantities","B","Gewichte kombinieren: 2 kg + 500 g = ______","Um die Matheaufgabe zu lösen, musst du sicherstellen, dass die Einheiten übereinstimmen. In diesem Fall handelt es sich um Kilogramm (kg) und Gramm (g).

1. **Umrechnung**: Zuerst solltest du die 2 kg in Gramm umrechnen, da 1 kg = 1000 g ist.
   \[
   2 \text{ kg} = 2 \times 1000 \text{ g} = 2000 \text{ g}
   \]

2. **Addition**: Jetzt kannst du die beiden Werte in Gramm addieren:
   \[
   2000 \text{ g} + 500 \text{ g} = 2500 \text{ g}
   \]

3. **Umrechnung zurück zu kg (wenn nötig)**: Wenn du das Ergebnis in Kilogramm haben möchtest, musst du die 2500 g wieder zurück in kg umrechnen:
   \[
   2500 \text{ g} = \frac{2500}{1000} \text{ kg} = 2.5 \text{ kg}
   \]

Das Endergebnis ist also:
\[
2 \text{ kg} + 500 \text{ g} = 2.5 \text{ kg}
\]"
"Sizes and measurement","Calculations of quantities","B","Du kaufst Gegenstände, die 5 €, 8 € und 3 € kosten. Wie viel kostet alles zusammen? ______","Um die Gesamtkosten der Gegenstände zu berechnen, die du kaufst, musst du die Preise der einzelnen Gegenstände addieren. In deinem Fall hast du Gegenstände, die 5 €, 8 € und 3 € kosten. 

Hier ist der Schritt-für-Schritt-Prozess:

1. Schreibe die Preise auf:
   - 5 €
   - 8 €
   - 3 €

2. Addiere die Preise:
   \[
   5 € + 8 € + 3 €
   \]

3. Führe die Addition durch:
   - Zuerst 5 € + 8 € = 13 €
   - Dann 13 € + 3 € = 16 €

Das bedeutet, dass alles zusammen 16 € kostet.

Also ist die Antwort: **16 €**."
"Sizes and measurement","Calculations of quantities","C","Du kippst 750 ml Wasser in eine 1-Liter-Flasche. Wie viel Platz bleibt noch frei?","Um zu bestimmen, wie viel Platz in der 1-Liter-Flasche verbleibt, nachdem du 750 ml Wasser hineingekippt hast, kannst du die folgenden Schritte befolgen:

1. **Gesamtvolumen der Flasche**: Die Flasche hat ein Volumen von 1 Liter. Da 1 Liter 1000 ml entspricht, hat die Flasche also 1000 ml Platz.

2. **Volumen des eingefüllten Wassers**: Du hast 750 ml Wasser in die Flasche gekippt.

3. **Berechnung des verbleibenden Platzes**: Um den verbleibenden Platz in der Flasche zu berechnen, subtrahiere das Volumen des Wassers vom Gesamtvolumen der Flasche:

   \[
   \text{Verbleibender Platz} = \text{Gesamtvolumen der Flasche} - \text{Volumen des Wassers}
   \]
   \[
   \text{Verbleibender Platz} = 1000 \, \text{ml} - 750 \, \text{ml} = 250 \, \text{ml}
   \]

Also bleibt noch 250 ml Platz in der Flasche."
"Sizes and measurement","Calculations of quantities","C","Ein Brett ist 2,4 m lang. Du schneidest es in 3 gleich lange Teile. Wie lang ist jedes Teil?","Um die Länge jedes Teils zu berechnen, wenn du ein Brett von 2,4 m in 3 gleich lange Teile schneidest, folge diesen Schritten:

1. **Gesamtlänge des Brettes**: Du hast ein Brett, das 2,4 m lang ist.

2. **Anzahl der Teile**: Du möchtest das Brett in 3 gleich lange Teile schneiden.

3. **Länge jedes Teils berechnen**:
   - Du teilst die Gesamtlänge des Brettes durch die Anzahl der Teile.
   - Die Rechnung sieht so aus: \( \text{Länge jedes Teils} = \frac{\text{Gesamtlänge}}{\text{Anzahl der Teile}} \)

   Das ergibt:
   \[
   \text{Länge jedes Teils} = \frac{2,4 \, \text{m}}{3}
   \]

4. **Durchführen der Division**:
   - 2,4 geteilt durch 3 ergibt 0,8.

Also ist die Länge jedes einzelnen Teils \( 0,8 \, \text{m} \) oder 80 cm. 

Zusammengefasst: Jedes Teil ist 0,8 m lang."
"Sizes and measurement","Calculations of quantities","D","Ein Quadrat hat eine Seitenlänge von 6,4 cm. Wie groß ist die Fläche des Quadrats?","Um die Fläche eines Quadrats zu berechnen, verwendet man die Formel:

\[
\text{Fläche} = \text{Seitenlänge} \times \text{Seitenlänge}
\]

In deinem Fall beträgt die Seitenlänge des Quadrats 6,4 cm. Du setzt also diese Werte in die Formel ein:

\[
\text{Fläche} = 6,4 \, \text{cm} \times 6,4 \, \text{cm}
\]

Nun multiplizieren wir die beiden Werte:

\[
6,4 \times 6,4 = 40,96 \, \text{cm}^2
\]

Damit ist die Fläche des Quadrats \(40,96 \, \text{cm}^2\)."
"Sizes and measurement","Calculations of quantities","D","Berechne die Fläche eines Dreiecks mit einer Basis von 12 cm und einer Höhe von 9 cm.","Um die Fläche eines Dreiecks zu berechnen, kannst du die folgende Formel verwenden:

\[
\text{Fläche} = \frac{1}{2} \times \text{Basis} \times \text{Höhe}
\]

In deinem Fall hast du eine Basis von 12 cm und eine Höhe von 9 cm. Setzen wir diese Werte in die Formel ein:

1. Multipliziere die Basis mit der Höhe:
   \[
   12 \, \text{cm} \times 9 \, \text{cm} = 108 \, \text{cm}^2
   \]

2. Teile das Ergebnis durch 2, um die Fläche des Dreiecks zu erhalten:
   \[
   \text{Fläche} = \frac{1}{2} \times 108 \, \text{cm}^2 = 54 \, \text{cm}^2
   \]

Also beträgt die Fläche des Dreiecks 54 cm²."
"Sizes and measurement","Calculations of quantities","D","Ein Grundriss hat 5 Räume mit den Maßen 5 m × 4 m und 3 Räume mit den Maßen 3 m × 2 m — wie groß ist die gesamte Fläche?","Um die gesamte Fläche des Grundrisses zu berechnen, musst du zunächst die Flächen der einzelnen Raumtypen berechnen und diese dann addieren.

1. **Fläche der 5 Räume (5 m × 4 m)**:
   - Fläche eines Raumes = Länge × Breite = 5 m × 4 m = 20 m².
   - Da es 5 dieser Räume gibt, berechnest du die gesamte Fläche der 5 Räume:
   \[
   5 \text{ Räume} \times 20 \text{ m}²/\text{Raum} = 100 \text{ m}².
   \]

2. **Fläche der 3 Räume (3 m × 2 m)**:
   - Fläche eines Raumes = Länge × Breite = 3 m × 2 m = 6 m².
   - Da es 3 dieser Räume gibt, berechnest du die gesamte Fläche der 3 Räume:
   \[
   3 \text{ Räume} \times 6 \text{ m}²/\text{Raum} = 18 \text{ m}².
   \]

3. **Gesamte Fläche**:
   - Addiere die Flächen der beiden Gruppen von Räumen:
   \[
   100 \text{ m}² + 18 \text{ m}² = 118 \text{ m}².
   \]

Die gesamte Fläche des Grundrisses beträgt also **118 m²**."
"Sizes and measurement","Calculations of quantities","D","Ein rechteckiger Behälter hat eine Länge von 12 cm, eine Breite von 5 cm und eine Höhe von 10 cm. Berechne das Volumen des Behälters.","Um das Volumen eines rechteckigen Behälters (auch Quader genannt) zu berechnen, verwendest du die Formel:

\[ V = l \times b \times h \]

Dabei ist:
- \( V \) das Volumen,
- \( l \) die Länge,
- \( b \) die Breite,
- \( h \) die Höhe.

In deinem Fall sind die Maße wie folgt gegeben:
- Länge \( l = 12 \, \text{cm} \)
- Breite \( b = 5 \, \text{cm} \)
- Höhe \( h = 10 \, \text{cm} \)

Setze die Werte in die Formel ein:

\[ V = 12 \, \text{cm} \times 5 \, \text{cm} \times 10 \, \text{cm} \]

Berechne zuerst die Multiplikation:

1. \( 12 \times 5 = 60 \, \text{cm}^2 \) (das Ergebnis ist die Grundfläche)
2. Jetzt multipliziere die Fläche mit der Höhe: \( 60 \, \text{cm}^2 \times 10 \, \text{cm} = 600 \, \text{cm}^3 \)

Das Volumen des Behälters ist also:

\[ V = 600 \, \text{cm}^3 \]

Zusammenfassend: Das Volumen des rechteckigen Behälters beträgt 600 cm³."
"Sizes and measurement","Calculations of quantities","D","Welches hat eine größere Fläche: ein Quadrat mit der Seitenlänge 6 cm oder ein Rechteck mit den Seitenlängen 5 cm und 8 cm?","Um herauszufinden, welche Figur eine größere Fläche hat, berechnen wir zunächst die Fläche des Quadrats und dann die Fläche des Rechtecks.

1. **Fläche des Quadrats:**
   Die Formel für die Fläche \( A \) eines Quadrats lautet:
   \[
   A = a^2
   \]
   wobei \( a \) die Seitenlänge des Quadrats ist. In diesem Fall beträgt die Seitenlänge 6 cm:
   \[
   A = 6 \, \text{cm} \times 6 \, \text{cm} = 36 \, \text{cm}^2
   \]

2. **Fläche des Rechtecks:**
   Die Formel für die Fläche \( A \) eines Rechtecks lautet:
   \[
   A = l \times b
   \]
   wobei \( l \) die Länge und \( b \) die Breite des Rechtecks sind. Die Seitenlängen des Rechtecks sind 5 cm und 8 cm:
   \[
   A = 5 \, \text{cm} \times 8 \, \text{cm} = 40 \, \text{cm}^2
   \]

3. **Vergleich der Flächen:**
   - Fläche des Quadrats: \( 36 \, \text{cm}^2 \)
   - Fläche des Rechtecks: \( 40 \, \text{cm}^2 \)

Das Rechteck hat also eine größere Fläche als das Quadrat. 

**Antwort:** Das Rechteck mit den Seitenlängen 5 cm und 8 cm hat eine größere Fläche (40 cm²) als das Quadrat mit der Seitenlänge 6 cm (36 cm²)."
"Sizes and measurement","Calculations of quantities","E","Ein Kegel hat einen Radius von 4 cm und eine Höhe von 9 cm. Berechne das Volumen mit der Formel V = ⅓πr²h.","Um das Volumen eines Kegels zu berechnen, kannst du die gegebene Formel verwenden:

\[ V = \frac{1}{3} \pi r^2 h \]

Dabei ist:
- \( V \) das Volumen,
- \( r \) der Radius des Kegels,
- \( h \) die Höhe des Kegels,
- \( \pi \) ist eine mathematische Konstante, ungefähr 3,14.

In deinem Fall sind die Werte:

- \( r = 4 \, \text{cm} \)
- \( h = 9 \, \text{cm} \)

Jetzt setze diese Werte in die Formel ein:

1. Berechne \( r^2 \):

   \[ r^2 = 4^2 = 16 \]

2. Setze \( r^2 \) und \( h \) in die Volumenformel ein:

   \[ V = \frac{1}{3} \pi (16) (9) \]

3. Multipliziere die Werte zusammen:

   \[ V = \frac{1}{3} \pi (144) \]

4. Multipliziere \( \frac{1}{3} \) mit 144:

   \[ V = 48 \pi \]

5. Du kannst das Volumen auch numerisch berechnen, indem du den Wert von \( \pi \) (ungefähr 3,14) verwendest:

   \[ V \approx 48 \times 3,14 \]

   \[ V \approx 150,72 \, \text{cm}^3 \]

Das Volumen des Kegels beträgt also \( 48 \pi \, \text{cm}^3 \) oder etwa \( 150,72 \, \text{cm}^3 \)."
"Sizes and measurement","Calculations of quantities","E","Du möchtest eine Wand in deinem Zimmer streichen. Sie ist 4 m breit und 2,5 m hoch. Wie viele Quadratmeter Farbe benötigst du?","Um die Fläche der Wand zu berechnen, die gestrichen werden soll, verwendest du die Formel für die Fläche eines Rechtecks:

\[ \text{Fläche} = \text{Breite} \times \text{Höhe} \]

In deinem Fall ist die Wand:

- Breite = 4 m
- Höhe = 2,5 m

Die Berechnung sieht folgendermaßen aus:

\[ \text{Fläche} = 4 \, \text{m} \times 2,5 \, \text{m} \]

Wenn du das ausrechnest:

\[ \text{Fläche} = 10 \, \text{m}^2 \]

Das bedeutet, du benötigst 10 Quadratmeter Farbe, um die Wand zu streichen. 

Vergiss nicht, eventuell etwas mehr Farbe zu kaufen, falls du einen zweiten Anstrich benötigst oder falls du Farbunterschiede und Tupfer berücksichtigen möchtest!"
"Sizes and measurement","Calculations of quantities","E","Du baust eine Sandkiste, die 2 m × 2 m groß und 0,3 m tief ist. Wie viel Sand in Kubikmetern wird benötigt, um sie zu füllen?","Um das Volumen der Sandkiste zu berechnen, verwendest du die Formel für das Volumen eines Quaders:

\[ V = Länge \times Breite \times Höhe \]

In deinem Fall sind die Maße der Sandkiste:

- Länge (L) = 2 m
- Breite (B) = 2 m
- Höhe (H) = 0,3 m

Setze diese Werte in die Formel ein:

\[ V = 2 \, \text{m} \times 2 \, \text{m} \times 0,3 \, \text{m} \]

Jetzt führst du die Berechnungen durch:

1. Berechne zuerst die Fläche der Grundfläche:

\[ 2 \, \text{m} \times 2 \, \text{m} = 4 \, \text{m}^2 \]

2. Multipliziere die Fläche mit der Höhe:

\[ 4 \, \text{m}^2 \times 0,3 \, \text{m} = 1,2 \, \text{m}^3 \]

Das bedeutet, dass du **1,2 Kubikmeter** Sand benötigst, um die Sandkiste zu füllen."
"Sizes and measurement","Calculations of quantities","E","Ein zylindrischer Wassertank hat einen Durchmesser von 1,2 m und eine Höhe von 2 m. Schätze das Volumen des Wassers, das er in Litern halten kann.","Um das Volumen eines zylindrischen Wassertanks zu berechnen, verwenden wir die Formel für das Volumen \( V \) eines Zylinders:

\[
V = \pi \cdot r^2 \cdot h
\]

Dabei ist:
- \( V \) das Volumen,
- \( r \) der Radius der Basis des Zylinders,
- \( h \) die Höhe des Zylinders,
- \( \pi \) ist eine mathematische Konstante (ungefähr 3,14159).

**Schritte zur Berechnung:**

1. **Berechne den Radius \( r \)**:
   - Der Durchmesser des Tanks beträgt 1,2 m. Der Radius ist die Hälfte des Durchmessers:
   \[
   r = \frac{1,2 \, \text{m}}{2} = 0,6 \, \text{m}
   \]

2. **Höhe \( h \)**:
   - Die Höhe des Tanks beträgt 2 m:
   \[
   h = 2 \, \text{m}
   \]

3. **Setze die Werte in die Volumenformel ein**:
   \[
   V = \pi \cdot (0,6 \, \text{m})^2 \cdot (2 \, \text{m})
   \]

4. **Berechne \( (0,6 \, \text{m})^2 \)**:
   \[
   (0,6 \, \text{m})^2 = 0,36 \, \text{m}^2
   \]

5. **Setze alles in die Formel ein**:
   \[
   V = \pi \cdot 0,36 \, \text{m}^2 \cdot 2 \, \text{m} = \pi \cdot 0,72 \, \text{m}^3
   \]

6. **Nutze einen ungefähren Wert für \( \pi \)** (z.B. 3,14):
   \[
   V \approx 3,14 \cdot 0,72 \, \text{m}^3 \approx 2,26 \, \text{m}^3
   \]

7. **Umrechnung in Liter**:
   - Da 1 m³ = 1000 Liter, rechnen wir:
   \[
   V \approx 2,26 \, \text{m}^3 \cdot 1000 \, \text{Liter/m}^3 = 2260 \, \text{Liter}
   \]

Zusammenfassend: Der zylindrische Wassertank kann etwa 2260 Liter Wasser halten."
"Sizes and measurement","Calculations of quantities","E","Ein Blumenbeet besteht aus einem Rechteck (2 m × 1 m) mit einem Halbkreis an einer der kürzeren Seiten. Berechne die gesamte Fläche.","Um die gesamte Fläche des Blumenbeets zu berechnen, das aus einem Rechteck und einem Halbkreis besteht, kannst du die Flächen der beiden Teile separat berechnen und dann addieren.

Hier sind die Schritte, die du befolgen kannst:

1. **Berechne die Fläche des Rechtecks**:
   Die Fläche \( A \) eines Rechtecks wird mit der Formel
   \[
   A = \text{Länge} \times \text{Breite}
   \]
   berechnet. In diesem Fall ist die Länge \( 2 \, \text{m} \) und die Breite \( 1 \, \text{m} \).
   \[
   A_{\text{Rechteck}} = 2 \, \text{m} \times 1 \, \text{m} = 2 \, \text{m}^2
   \]

2. **Berechne die Fläche des Halbkreises**:
   Zuerst musst du den Radius des Halbkreises finden. Der Halbkreis ist an einer der kürzeren Seiten des Rechtecks angebracht, die eine Breite von \( 1 \, \text{m} \) hat. Der Durchmesser des Halbkreises ist also \( 1 \, \text{m} \), was bedeutet, dass der Radius \( r \) des Halbkreises \( 0.5 \, \text{m} \) beträgt.

   Die Fläche \( A \) eines gesamten Kreises wird mit der Formel
   \[
   A = \pi r^2
   \]
   berechnet. Da wir nur die Fläche des Halbkreises benötigen, teilen wir das Ergebnis durch 2.
   \[
   A_{\text{Halbkreis}} = \frac{1}{2} \times \pi (0.5 \, \text{m})^2 = \frac{1}{2} \times \pi \times 0.25 \, \text{m}^2 = \frac{1}{8} \pi \, \text{m}^2
   \]

3. **Berechne die gesamte Fläche**:
   Addiere nun die Flächen des Rechtecks und des Halbkreises:
   \[
   A_{\text{gesamt}} = A_{\text{Rechteck}} + A_{\text{Halbkreis}} = 2 \, \text{m}^2 + \frac{1}{8}\pi \, \text{m}^2
   \]

4. **Berechnung**:
   Wenn du eine ungefähre Zahl für \( \pi \) verwenden möchtest, z.B. \( \pi \approx 3.14 \), kannst du die Fläche des Halbkreises näherungsweise wie folgt berechnen:
   \[
   A_{\text{Halbkreis}} \approx \frac{1}{8} \times 3.14 \approx 0.3925 \, \text{m}^2
   \]
   Dann wird die gesamte Fläche:
   \[
   A_{\text{gesamt}} \approx 2 \, \text{m}^2 + 0.3925 \, \text{m}^2 \approx 2.3925 \, \text{m}^2
   \]

Somit erhältst du die gesamte Fläche des Blumenbeets als 
\[
A_{\text{gesamt}} \approx 2 + \frac{1}{8}\pi \approx 2.39 \, \text{m}^2 .
\]

Das ist die Methode zur Berechnung der gesamten Fläche des Blumenbeets."
"Sizes and measurement","Calculations of quantities","F","Ein Auto fährt 240 km in 3 Stunden. Wie hoch ist seine Geschwindigkeit in km/h?","Um die Geschwindigkeit eines Autos in km/h zu berechnen, kannst du die Formel für Geschwindigkeit verwenden:

\[ \text{Geschwindigkeit} = \frac{\text{Strecke}}{\text{Zeit}} \]

In deinem Fall liegt die Strecke bei 240 km und die Zeit bei 3 Stunden. Setze die Werte in die Formel ein:

\[ \text{Geschwindigkeit} = \frac{240 \, \text{km}}{3 \, \text{h}} \]

Jetzt führst du die Division durch:

\[ \text{Geschwindigkeit} = 80 \, \text{km/h} \]

Das bedeutet, das Auto fährt mit einer Geschwindigkeit von 80 km/h."
"Sizes and measurement","Calculations of quantities","F","Eine Einzahlung von 1.000 € erzielt jährlich 2,5 % Zinsen. Wie viel Zinsen erhält man nach 2 Jahren?","Um die Zinsen nach 2 Jahren für eine Einzahlung von 1.000 € bei einem Zinssatz von 2,5 % pro Jahr zu berechnen, kannst du die Formel für die Zinsen verwenden, die wie folgt aussieht:

\[
Zinsen = Kapital \times Zinssatz \times Zeit
\]

In diesem Fall ist das Kapital 1.000 €, der Zinssatz 2,5 % (also 0,025 in Dezimalform) und die Zeit 2 Jahre.

Schritt 1: Berechne die Zinsen für das erste Jahr.

\[
Zinsen_{1. Jahr} = 1.000 \,€ \times 0,025 \times 1 \, Jahr = 1.000 \,€ \times 0,025 = 25 \,€
\]

Schritt 2: Addiere die Zinsen zum Kapital für das zweite Jahr.

Das Kapital nach dem ersten Jahr beträgt:

\[
Kapital_{1. Jahr} = 1.000 \,€ + 25 \,€ = 1.025 \,€
\]

Schritt 3: Berechne die Zinsen für das zweite Jahr.

\[
Zinsen_{2. Jahr} = 1.025 \,€ \times 0,025 = 25,625 \,€
\]

Schritt 4: Addiere die Zinsen aus beiden Jahren.

\[
Gesamte Zinsen = Zinsen_{1. Jahr} + Zinsen_{2. Jahr} = 25 \,€ + 25,625 \,€ = 50,625 \,€
\]

Somit erhält man nach 2 Jahren insgesamt 50,63 € (auf zwei Dezimalstellen gerundet) an Zinsen.

Zusammengefasst: Nach 2 Jahren erhält man 50,63 € Zinsen."
"Sizes and measurement","Calculations of quantities","F","Ein Spielzeug ist im Maßstab 1:20. Wenn das Modell 12 cm lang ist, wie lang ist das echte Objekt?","Um die Länge des echten Objekts zu berechnen, kannst du den Maßstab verwenden. Der Maßstab 1:20 bedeutet, dass 1 Einheit des Modells 20 Einheiten des echten Objekts entspricht. 

Hier sind die Schritte zur Lösung deiner Aufgabe:

1. **Verstehe den Maßstab**: 1:20 bedeutet, dass 1 cm im Modell 20 cm im echten Objekt entspricht.

2. **Länge des Modells**: Das Modell ist 12 cm lang.

3. **Berechnung der Länge des echten Objekts**: Da jeder cm des Modells 20 cm des echten Objekts entspricht, multiplizierst du die Länge des Modells mit 20:

   \[
   \text{Länge des echten Objekts} = \text{Länge des Modells} \times 20
   \]

   Setze die Werte ein:

   \[
   \text{Länge des echten Objekts} = 12 \, \text{cm} \times 20 = 240 \, \text{cm}
   \]

4. **Ergebnis**: Das echte Objekt ist also 240 cm (oder 2,4 Meter) lang.

Damit hast du die Länge des echten Objekts berechnet!"
"Sizes and measurement","Calculations of quantities","F","Ein Auto verbraucht 8 Liter Kraftstoff auf 100 km. Wie viel Kraftstoff wird für eine Strecke von 350 km benötigt?","Um die Menge an Kraftstoff zu berechnen, die für eine Strecke von 350 km benötigt wird, kannst du die folgende Formel verwenden:

\[
\text{Kraftstoffverbrauch (Liter)} = \left(\frac{\text{Verbrauch (Liter/100 km)}}{100}\right) \times \text{Strecke (km)}
\]

In deinem Fall verbraucht das Auto 8 Liter auf 100 km. Setze die Werte in die Formel ein:

1. Der Verbrauch beträgt 8 Liter pro 100 km.
2. Die Strecke beträgt 350 km.

Setze die Werte in die Formel ein:

\[
\text{Kraftstoffverbrauch} = \left(\frac{8 \text{ Liter}}{100}\right) \times 350 \text{ km}
\]

Das kannst du Schritt für Schritt berechnen:

1. Zuerst berechne den Verbrauch pro km:
   \[
   \frac{8 \text{ Liter}}{100} = 0,08 \text{ Liter/km}
   \]

2. Dann multipliziere diesen Wert mit der Strecke von 350 km:
   \[
   0,08 \text{ Liter/km} \times 350 \text{ km} = 28 \text{ Liter}
   \]

Also wird das Auto für eine Strecke von 350 km insgesamt 28 Liter Kraftstoff benötigen."
